scenario_id,p,kappa,replicate,estimator_variant,q_used,backbone_hat,r_f,mae_b,p_hat,kappa_hat,d_hat,fallback_weight
p05_k04,0.55,2.5,4,estimated_aqf,0.25177807909202393,10.028922631836384,1.0656240377625121,0.028922631836383772,0.49420708134402797,2.6753218024111955,1.891738188341173,0.9458690941705865
p05_k04,0.55,2.5,5,fixed_q_0.1,0.1,9.22638067522075,1.6419594702642517,0.7736193247792507,,,,
p05_k04,0.55,2.5,5,fixed_q_0.2,0.2,9.923760973720565,1.1963051223463639,0.0762390262794348,,,,
p05_k04,0.55,2.5,5,fixed_q_0.3,0.3,10.428492367527449,0.9133510734775775,0.4284923675274488,,,,
p05_k04,0.55,2.5,5,oracle_aqf,0.22841531592917685,10.067735407169998,1.112143015985162,0.06773540716999804,,,,
p05_k04,0.55,2.5,5,estimated_aqf,0.2335008717292641,10.088570391556688,1.1002253755528628,0.08857039155668822,0.5286626876124237,2.240153553923704,1.5840277688785953,0.7920138844392977
p05_k04,0.55,2.5,6,fixed_q_0.1,0.1,9.29523545219789,1.5527383406484563,0.7047645478021103,,,,
p05_k04,0.55,2.5,6,fixed_q_0.2,0.2,9.920406988512763,1.1581905842271532,0.07959301148723696,,,,
p05_k04,0.55,2.5,6,fixed_q_0.3,0.3,10.399225013388895,0.8928537493523555,0.3992250133888948,,,,
p05_k04,0.55,2.5,6,oracle_aqf,0.22841531592917685,10.067208103203848,1.0734650376923047,0.06720810320384807,,,,
p05_k04,0.55,2.5,6,estimated_aqf,0.22023349906476566,10.013236673344815,1.1043067680310175,0.013236673344815486,0.5634693306591008,2.210809674289569,1.5632785126029765,0.7816392563014882
p05_k04,0.55,2.5,7,fixed_q_0.1,0.1,9.280882348565452,1.5609777105722518,0.7191176514345479,,,,
p05_k04,0.55,2.5,7,fixed_q_0.2,0.2,9.893952709933124,1.183738825954436,0.10604729006687563,,,,
p05_k04,0.55,2.5,7,fixed_q_0.3,0.3,10.305117453650787,0.9599334665777295,0.30511745365078724,,,,
p05_k04,0.55,2.5,7,oracle_aqf,0.22841531592917685,10.010335179150683,1.1173671238319949,0.01033517915068316,,,,
p05_k04,0.55,2.5,7,estimated_aqf,0.23435989923909814,10.022412438372445,1.1106319876618072,0.02241243837244511,0.5314377905589519,2.6833105549775027,1.8973870894540303,0.9486935447270152
p05_k04,0.55,2.5,8,fixed_q_0.1,0.1,9.266497396373481,1.6128014785122782,0.7335026036265191,,,,
p05_k04,0.55,2.5,8,fixed_q_0.2,0.2,9.921652474780927,1.195055498551704,0.07834752521907262,,,,
p05_k04,0.55,2.5,8,fixed_q_0.3,0.3,10.377453203108645,0.9419893361572427,0.3774532031086455,,,,
p05_k04,0.55,2.5,8,oracle_aqf,0.22841531592917685,10.012433780603303,1.1418778470693942,0.01243378060330258,,,,
p05_k04,0.55,2.5,8,estimated_aqf,0.2277018042976074,10.010076964826924,1.1432366875274702,0.010076964826923884,0.5435226072054015,2.3518431030118947,1.6630042064265227,0.8315021032132613
p05_k04,0.55,2.5,9,fixed_q_0.1,0.1,9.207821106387183,1.5854506766069958,0.7921788936128173,,,,
p05_k04,0.55,2.5,9,fixed_q_0.2,0.2,9.874692534180003,1.1721838611787425,0.12530746581999708,,,,
p05_k04,0.55,2.5,9,fixed_q_0.3,0.3,10.470412903465032,0.8462379480270914,0.4704129034650322,,,,
p05_k04,0.55,2.5,9,oracle_aqf,0.22841531592917685,10.13818520726218,1.0221186547269596,0.13818520726218075,,,,
p05_k04,0.55,2.5,9,estimated_aqf,0.22386887422035193,10.08405677764853,1.052530682306623,0.08405677764853081,0.5527900770831908,2.456563732810793,1.7370528738874498,0.8685264369437249
p05_k04,0.55,2.5,10,fixed_q_0.1,0.1,9.21455090631063,1.6785048945130912,0.7854490936893708,,,,
p05_k04,0.55,2.5,10,fixed_q_0.2,0.2,9.728239327328886,1.353592970885849,0.2717606726711139,,,,
p05_k04,0.55,2.5,10,fixed_q_0.3,0.3,10.314985413826331,1.0228385556925532,0.3149854138263315,,,,
p05_k04,0.55,2.5,10,oracle_aqf,0.22841531592917685,9.949461649397731,1.2241494089224196,0.05053835060226852,,,,
p05_k04,0.55,2.5,10,estimated_aqf,0.2251847765675514,9.918487679762608,1.2419756384595093,0.08151232023739219,0.5517840410737722,2.8858996552089704,2.0406392160221825,1.0
p05_k04,0.55,2.5,11,fixed_q_0.1,0.1,9.426431034595748,1.4027713155827854,0.5735689654042524,,,,
p05_k04,0.55,2.5,11,fixed_q_0.2,0.2,9.97976515761868,1.0824379162685334,0.02023484238132056,,,,
p05_k04,0.55,2.5,11,fixed_q_0.3,0.3,10.42293979634011,0.8566555404426665,0.4229397963401098,,,,
p05_k04,0.55,2.5,11,oracle_aqf,0.22841531592917685,10.137107967517997,0.9987379284434673,0.1371079675179967,,,,
p05_k04,0.55,2.5,11,estimated_aqf,0.22353950660555308,10.086174822650493,1.025486575987942,0.08617482265049325,0.5540955304177752,2.629136849794007,1.8590804951567796,0.9295402475783898
p05_k04,0.55,2.5,12,fixed_q_0.1,0.1,9.148561689136939,1.6486257479993562,0.8514383108630614,,,,
p05_k04,0.55,2.5,12,fixed_q_0.2,0.2,9.880972361028686,1.2056218007871127,0.11902763897131408,,,,
p05_k04,0.55,2.5,12,fixed_q_0.3,0.3,10.47282883703856,0.888077394085033,0.47282883703855916,,,,
p05_k04,0.55,2.5,12,oracle_aqf,0.22841531592917685,10.04845704000185,1.1121732752213234,0.048457040001849805,,,,
p05_k04,0.55,2.5,12,estimated_aqf,0.19592176991879573,9.82443813425331,1.2379378807151245,0.17556186574669042,0.6140262086312345,2.6293868778519536,1.8592572916920407,0.9296286458460203
p05_k04,0.55,2.5,13,fixed_q_0.1,0.1,9.17547177206266,1.7140400963033413,0.8245282279373392,,,,
p05_k04,0.55,2.5,13,fixed_q_0.2,0.2,9.863951436811806,1.290783035296869,0.13604856318819358,,,,
p05_k04,0.55,2.5,13,fixed_q_0.3,0.3,10.43007926807929,0.9834857936160507,0.43007926807928953,,,,
p05_k04,0.55,2.5,13,oracle_aqf,0.22841531592917685,9.991003031341913,1.218501575395494,0.008996968658086857,,,,
p05_k04,0.55,2.5,13,estimated_aqf,0.21782515037362585,9.889904419316165,1.275807244197357,0.11009558068383463,0.5665478471390627,2.680962535544596,1.895726788990664,0.947863394495332
p05_k04,0.55,2.5,14,fixed_q_0.1,0.1,9.199042683325073,1.6663490094914637,0.8009573166749266,,,,
p05_k04,0.55,2.5,14,fixed_q_0.2,0.2,9.823219252203579,1.2685837138694007,0.17678074779642117,,,,
p05_k04,0.55,2.5,14,fixed_q_0.3,0.3,10.283685216687116,1.0106976006229031,0.28368521668711644,,,,
p05_k04,0.55,2.5,14,oracle_aqf,0.22841531592917685,9.922172216940309,1.2098341744078709,0.07782778305969096,,,,
p05_k04,0.55,2.5,14,estimated_aqf,0.24578587342789784,10.002153957220992,1.1640575601357956,0.0021539572209920976,0.5062582443770637,2.646802024034831,1.8715716596533083,0.9357858298266541
p05_k04,0.55,2.5,15,fixed_q_0.1,0.1,9.39842522730031,1.476162026857011,0.6015747726996903,,,,
p05_k04,0.55,2.5,15,fixed_q_0.2,0.2,10.011451443961242,1.1144978088724895,0.011451443961242092,,,,
p05_k04,0.55,2.5,15,fixed_q_0.3,0.3,10.40598903703444,0.9086266440069791,0.40598903703443945,,,,
p05_k04,0.55,2.5,15,oracle_aqf,0.22841531592917685,10.169647147058724,1.0281358020544138,0.16964714705872375,,,,
p05_k04,0.55,2.5,15,estimated_aqf,0.22538177774667428,10.160638895409832,1.0329476906943156,0.16063889540983212,0.5513700540704871,2.782212605402698,1.9673213999829398,0.9836606999914699
p05_k04,0.55,2.5,16,fixed_q_0.1,0.1,9.064515805558507,1.6512904089400025,0.9354841944414929,,,,
p05_k04,0.55,2.5,16,fixed_q_0.2,0.2,10.04312890497337,1.0996026360926674,0.0431289049733703,,,,
p05_k04,0.55,2.5,16,fixed_q_0.3,0.3,10.597846773909836,0.825928219444362,0.5978467739098363,,,,
p05_k04,0.55,2.5,16,oracle_aqf,0.22841531592917685,10.192663608103892,1.0216474049501485,0.19266360810389216,,,,
p05_k04,0.55,2.5,16,estimated_aqf,0.19085681884911304,9.969543344527724,1.1389238992905737,0.030456655472276495,0.6251203039372742,2.624990691337508,1.8561487183963152,0.9280743591981576
p05_k04,0.55,2.5,17,fixed_q_0.1,0.1,9.300314249368592,1.6299843200991926,0.6996857506314083,,,,
p05_k04,0.55,2.5,17,fixed_q_0.2,0.2,9.789375235030233,1.320304751470605,0.2106247649697668,,,,
p05_k04,0.55,2.5,17,fixed_q_0.3,0.3,10.431319633416303,0.9631236703625632,0.43131963341630275,,,,
p05_k04,0.55,2.5,17,oracle_aqf,0.22841531592917685,9.957834832853807,1.2213424752217217,0.04216516714619267,,,,
p05_k04,0.55,2.5,17,estimated_aqf,0.22751506076379463,9.954729420126544,1.2231247027697538,0.045270579873456285,0.5471007073744111,2.886561566346502,2.0411072578760736,1.0
p05_k04,0.55,2.5,18,fixed_q_0.1,0.1,9.263281362227014,1.570641424672944,0.7367186377729862,,,,
p05_k04,0.55,2.5,18,fixed_q_0.2,0.2,9.981605879633705,1.141747289742738,0.018394120366295397,,,,
p05_k04,0.55,2.5,18,fixed_q_0.3,0.3,10.506770577627663,0.8665644590599199,0.5067705776276625,,,,
p05_k04,0.55,2.5,18,oracle_aqf,0.22841531592917685,10.087192244626575,1.0837067374437976,0.08719224462657493,,,,
p05_k04,0.55,2.5,18,estimated_aqf,0.2174130687798837,10.039303775991101,1.1097529280439076,0.03930377599110102,0.5680056764688992,2.4349834851892123,1.721793334454545,0.8608966672272725
p05_k04,0.55,2.5,19,fixed_q_0.1,0.1,9.363168702046307,1.5311135149940165,0.6368312979536928,,,,
p05_k04,0.55,2.5,19,fixed_q_0.2,0.2,9.97566978881563,1.1510221752349308,0.0243302111843704,,,,
p05_k04,0.55,2.5,19,fixed_q_0.3,0.3,10.40555450870858,0.9148140840118819,0.4055545087085797,,,,
p05_k04,0.55,2.5,19,oracle_aqf,0.22841531592917685,10.144930149423661,1.0538652846705505,0.14493014942366145,,,,
p05_k04,0.55,2.5,19,estimated_aqf,0.22671916280271417,10.139999669630813,1.056645729090812,0.13999966963081256,0.5465441381600787,2.538689581508853,1.7951246184125482,0.8975623092062741
p06_k04,0.65,2.5,0,fixed_q_0.1,0.1,9.357973476491027,1.4623747842343156,0.6420265235089726,,,,
p06_k04,0.65,2.5,0,fixed_q_0.2,0.2,10.209362677647112,1.019202024391146,0.20936267764711225,,,,
p06_k04,0.65,2.5,0,fixed_q_0.3,0.3,10.93028556732886,0.6956488096202813,0.9302855673288608,,,,
p06_k04,0.65,2.5,0,oracle_aqf,0.1790362824617545,10.125189332111752,1.060309723005417,0.1251893321117521,,,,
p06_k04,0.65,2.5,0,estimated_aqf,0.17556708471944762,10.074738980847425,1.085319799205409,0.07473898084742459,0.6576840774763745,2.6434083975021276,1.8691720033192192,0.9345860016596096
p06_k04,0.65,2.5,1,fixed_q_0.1,0.1,9.429792385290611,1.4065444800273608,0.5702076147093891,,,,
p06_k04,0.65,2.5,1,fixed_q_0.2,0.2,10.126700877381055,1.022346565474098,0.1267008773810545,,,,
p06_k04,0.65,2.5,1,fixed_q_0.3,0.3,10.757443421083332,0.715659450560059,0.7574434210833321,,,,
p06_k04,0.65,2.5,1,oracle_aqf,0.1790362824617545,9.986264564722712,1.0958264671743378,0.013735435277288488,,,,
p06_k04,0.65,2.5,1,estimated_aqf,0.21421959029317036,10.267883702668973,0.95007559597272,0.2678837026689731,0.5808291387764816,2.153024774147807,1.5224184178625493,0.7612092089312746
p06_k04,0.65,2.5,2,fixed_q_0.1,0.1,9.364894044834664,1.4510903236862778,0.6351059551653364,,,,
p06_k04,0.65,2.5,2,fixed_q_0.2,0.2,10.114814906720854,1.0572362851112966,0.11481490672085393,,,,
p06_k04,0.65,2.5,2,fixed_q_0.3,0.3,10.727647714168851,0.7771080700950449,0.7276477141688513,,,,
p06_k04,0.65,2.5,2,oracle_aqf,0.1790362824617545,9.994027390581483,1.1172452661945442,0.005972609418517294,,,,
p06_k04,0.65,2.5,2,estimated_aqf,0.19016727605348516,10.05101578240356,1.088723052554535,0.051015782403560195,0.6256741505004318,2.665641866321038,1.8848934398903703,0.9424467199451851
p06_k04,0.65,2.5,3,fixed_q_0.1,0.1,9.210303439661752,1.514168136564723,0.789696560338248,,,,
p06_k04,0.65,2.5,3,fixed_q_0.2,0.2,9.979426072461578,1.0907742596196115,0.0205739275384218,,,,
p06_k04,0.65,2.5,3,fixed_q_0.3,0.3,10.445116371111537,0.8658890032280272,0.4451163711115367,,,,
p06_k04,0.65,2.5,3,oracle_aqf,0.1790362824617545,9.85923141368991,1.1535351139666326,0.14076858631008982,,,,
p06_k04,0.65,2.5,3,estimated_aqf,0.19448437993988033,9.949532567492898,1.1062535928924448,0.050467432507101506,0.6128391910841324,2.972887775237417,2.102149105576966,1.0
p06_k04,0.65,2.5,4,fixed_q_0.1,0.1,9.439456718370677,1.3678969591124501,0.5605432816293234,,,,
p06_k04,0.65,2.5,4,fixed_q_0.2,0.2,10.108401754511275,1.0258454128012853,0.10840175451127543,,,,
p06_k04,0.65,2.5,4,fixed_q_0.3,0.3,10.688046680068869,0.767205709401117,0.6880466800688687,,,,
p06_k04,0.65,2.5,4,oracle_aqf,0.1790362824617545,9.92608190155668,1.1148227507175414,0.07391809844332009,,,,
p06_k04,0.65,2.5,4,estimated_aqf,0.18664191150789822,9.983486144682976,1.0864958027314175,0.016513855317024095,0.6300308532988018,2.809055571721563,1.986302243494171,0.9931511217470855
p06_k04,0.65,2.5,5,fixed_q_0.1,0.1,9.332996494562467,1.4700458514305836,0.667003505437533,,,,
p06_k04,0.65,2.5,5,fixed_q_0.2,0.2,10.087357266978394,1.0729468843133634,0.08735726697839397,,,,
p06_k04,0.65,2.5,5,fixed_q_0.3,0.3,10.813291734473745,0.7323278358981193,0.8132917344737454,,,,
p06_k04,0.65,2.5,5,oracle_aqf,0.1790362824617545,9.87145747194505,1.181633632134582,0.12854252805495037,,,,
p06_k04,0.65,2.5,5,estimated_aqf,0.19305072118343597,10.026148979786338,1.1034970001148903,0.026148979786338344,0.6211016925991977,2.591616614241428,1.8325496821658345,0.9162748410829172
p06_k04,0.65,2.5,6,fixed_q_0.1,0.1,9.31815442119325,1.4828467112528367,0.6818455788067492,,,,
p06_k04,0.65,2.5,6,fixed_q_0.2,0.2,10.057696955667547,1.0818127783649008,0.057696955667546845,,,,
p06_k04,0.65,2.5,6,fixed_q_0.3,0.3,10.715075148290644,0.7666412914055036,0.7150751482906443,,,,
p06_k04,0.65,2.5,6,oracle_aqf,0.1790362824617545,9.90249940829111,1.1617037311411538,0.09750059170889003,,,,
p06_k04,0.65,2.5,6,estimated_aqf,0.22092499480316877,10.235046603393355,0.9932487985305599,0.23504660339335537,0.5607480188434086,2.2812136316503437,1.6130616282751489,0.8065308141375744
p06_k04,0.65,2.5,7,fixed_q_0.1,0.1,9.623921135093093,1.2602299537775143,0.3760788649069067,,,,
p06_k04,0.65,2.5,7,fixed_q_0.2,0.2,10.182237144480753,0.9745359709100264,0.18223714448075334,,,,
p06_k04,0.65,2.5,7,fixed_q_0.3,0.3,10.850388253681684,0.6691314587499559,0.8503882536816842,,,,
p06_k04,0.65,2.5,7,oracle_aqf,0.1790362824617545,10.047923955532577,1.040455957115012,0.047923955532576556,,,,
p06_k04,0.65,2.5,7,estimated_aqf,0.19018674897825008,10.090402147644422,1.0194281767113935,0.09040214764442212,0.6321194665153429,2.4375935071414636,1.7236388986760278,0.8618194493380139
p06_k04,0.65,2.5,8,fixed_q_0.1,0.1,9.36780252291335,1.4487815577822638,0.6321974770866507,,,,
p06_k04,0.65,2.5,8,fixed_q_0.2,0.2,9.961674612366002,1.121591742774324,0.038325387633998176,,,,
p06_k04,0.65,2.5,8,fixed_q_0.3,0.3,10.591122263284317,0.8152440256940433,0.5911222632843174,,,,
p06_k04,0.65,2.5,8,oracle_aqf,0.1790362824617545,9.835306808426086,1.1879952591917333,0.16469319157391382,,,,
p06_k04,0.65,2.5,8,estimated_aqf,0.21500441682146695,10.076422096037467,1.062481085884333,0.07642209603746686,0.5726324869362885,2.8106196323710964,1.9874082013856433,0.9937041006928217
p06_k04,0.65,2.5,9,fixed_q_0.1,0.1,9.476485438140525,1.3554612119821041,0.523514561859475,,,,
p06_k04,0.65,2.5,9,fixed_q_0.2,0.2,10.304278647703924,0.9304175264165652,0.3042786477039243,,,,
p06_k04,0.65,2.5,9,fixed_q_0.3,0.3,10.85545651905655,0.6759127847529132,0.8554565190565508,,,,
p06_k04,0.65,2.5,9,oracle_aqf,0.1790362824617545,10.083582494796534,1.0390129988969843,0.08358249479653423,,,,
p06_k04,0.65,2.5,9,estimated_aqf,0.18809923355427904,10.13474257115245,1.0135465690565058,0.1347425711524508,0.636462836312873,2.4529522243089126,1.734499151735457,0.8672495758677286
p06_k04,0.65,2.5,10,fixed_q_0.1,0.1,9.452340594702655,1.3794734608045076,0.5476594052973454,,,,
p06_k04,0.65,2.5,10,fixed_q_0.2,0.2,10.086586556282894,1.040962302507191,0.08658655628289402,,,,
p06_k04,0.65,2.5,10,fixed_q_0.3,0.3,10.674501204804354,0.764163161925658,0.6745012048043542,,,,
p06_k04,0.65,2.5,10,oracle_aqf,0.1790362824617545,9.920930380589972,1.12451694260687,0.07906961941002777,,,,
p06_k04,0.65,2.5,10,estimated_aqf,0.19407544293289966,10.026207889829799,1.0711748437737325,0.026207889829798603,0.6160951113823883,2.735122865571317,1.9340239256238598,0.9670119628119299
p06_k04,0.65,2.5,11,fixed_q_0.1,0.1,9.40909763068005,1.3439335846577676,0.5909023693199504,,,,
p06_k04,0.65,2.5,11,fixed_q_0.2,0.2,10.236564518204151,0.9191035173933948,0.23656451820415114,,,,
p06_k04,0.65,2.5,11,fixed_q_0.3,0.3,10.845099454559051,0.6408472840636235,0.8450994545590511,,,,
p06_k04,0.65,2.5,11,oracle_aqf,0.1790362824617545,10.095816287158355,0.9875271293374883,0.095816287158355,,,,
p06_k04,0.65,2.5,11,estimated_aqf,0.18583660501936577,10.113254932907203,0.9789413902682362,0.11325493290720345,0.6420353760363062,2.445859794143997,1.7294840462707533,0.8647420231353766
p06_k04,0.65,2.5,12,fixed_q_0.1,0.1,9.39772844990649,1.4265876486808364,0.6022715500935103,,,,
p06_k04,0.65,2.5,12,fixed_q_0.2,0.2,10.146875386273239,1.0202482023457051,0.14687538627323882,,,,
p06_k04,0.65,2.5,12,fixed_q_0.3,0.3,10.85406431314526,0.6866678166789667,0.8540643131452601,,,,
p06_k04,0.65,2.5,12,oracle_aqf,0.1790362824617545,10.074671309938214,1.0571839299995966,0.07467130993821414,,,,
p06_k04,0.65,2.5,12,estimated_aqf,0.17655591893201064,10.0610309098567,1.064264453892474,0.06103090985670079,0.6662646638946348,2.398432512961354,1.6959478941332653,0.8479739470666326
p06_k04,0.65,2.5,13,fixed_q_0.1,0.1,9.421610976176986,1.4332780313034172,0.5783890238230143,,,,
p06_k04,0.65,2.5,13,fixed_q_0.2,0.2,10.186900778473568,1.0287655715562316,0.1869007784735679,,,,
p06_k04,0.65,2.5,13,fixed_q_0.3,0.3,10.724336412798074,0.7831675890600164,0.724336412798074,,,,
p06_k04,0.65,2.5,13,oracle_aqf,0.1790362824617545,10.106557040515199,1.0689304734756007,0.10655704051519876,,,,
p06_k04,0.65,2.5,13,estimated_aqf,0.20012457310040233,10.188044252956507,1.028199648591794,0.18804425295650695,0.6061708022641573,2.554466383402761,1.8062805020171675,0.9031402510085837
p06_k04,0.65,2.5,14,fixed_q_0.1,0.1,9.458157620453129,1.364330631484097,0.5418423795468712,,,,
p06_k04,0.65,2.5,14,fixed_q_0.2,0.2,10.252316035787318,0.9451012197108277,0.2523160357873184,,,,
p06_k04,0.65,2.5,14,fixed_q_0.3,0.3,10.784087813312972,0.6991220773509155,0.7840878133129721,,,,
p06_k04,0.65,2.5,14,oracle_aqf,0.1790362824617545,10.018274356379958,1.063746753626545,0.018274356379958334,,,,
p06_k04,0.65,2.5,14,estimated_aqf,0.19762299304945946,10.239840219238816,0.9513335693462919,0.2398402192388165,0.6172273122617997,2.3524501249115852,1.6634334357281226,0.8317167178640613
p06_k04,0.65,2.5,15,fixed_q_0.1,0.1,9.377539920344342,1.4313296331780598,0.6224600796556583,,,,
p06_k04,0.65,2.5,15,fixed_q_0.2,0.2,10.036005078030053,1.0725676933234045,0.03600507803005293,,,,
p06_k04,0.65,2.5,15,fixed_q_0.3,0.3,10.570446433596697,0.8151531546590528,0.5704464335966968,,,,
p06_k04,0.65,2.5,15,oracle_aqf,0.1790362824617545,9.940369749876705,1.121999603683568,0.059630250123294815,,,,
p06_k04,0.65,2.5,15,estimated_aqf,0.18313141424204216,9.964008667381677,1.1096733706540525,0.03599133261832321,0.635247989988145,3.038408538221752,2.148479281391706,1.0
p06_k04,0.65,2.5,16,fixed_q_0.1,0.1,9.689209064739401,1.261081285445412,0.31079093526059864,,,,
p06_k04,0.65,2.5,16,fixed_q_0.2,0.2,10.216269707308129,1.0027202353514864,0.216269707308129,,,,
p06_k04,0.65,2.5,16,fixed_q_0.3,0.3,10.997670102521539,0.6591693374787847,0.9976701025215391,,,,
p06_k04,0.65,2.5,16,oracle_aqf,0.1790362824617545,10.042751024906005,1.0843966382553458,0.04275102490600524,,,,
p06_k04,0.65,2.5,16,estimated_aqf,0.1618624113195168,9.949294265868515,1.129356326501583,0.05070573413148516,0.6870285394482732,2.648140776897731,1.8725183008809978,0.9362591504404989
p06_k04,0.65,2.5,17,fixed_q_0.1,0.1,9.51002620603493,1.3003836388434082,0.48997379396507057,,,,
p06_k04,0.65,2.5,17,fixed_q_0.2,0.2,9.98721649697826,1.0447803836576002,0.012783503021740472,,,,
p06_k04,0.65,2.5,17,fixed_q_0.3,0.3,10.671497481442179,0.7196440844373477,0.671497481442179,,,,
p06_k04,0.65,2.5,17,oracle_aqf,0.1790362824617545,9.886551082132863,1.096209140364272,0.11344891786713696,,,,
p06_k04,0.65,2.5,17,estimated_aqf,0.21816464355449625,10.1572168497519,0.960067365281843,0.15721684975190087,0.5684851996691301,2.2343388724407416,1.5799161681715528,0.7899580840857764
p06_k04,0.65,2.5,18,fixed_q_0.1,0.1,9.233198392800299,1.4548083041798008,0.7668016071997013,,,,
p06_k04,0.65,2.5,18,fixed_q_0.2,0.2,9.781535182543177,1.15454578919559,0.2184648174568231,,,,
p06_k04,0.65,2.5,18,fixed_q_0.3,0.3,10.532641801553499,0.790789972902941,0.532641801553499,,,,
p06_k04,0.65,2.5,18,oracle_aqf,0.1790362824617545,9.701847172038555,1.1957024372993716,0.29815282796144515,,,,
p06_k04,0.65,2.5,18,estimated_aqf,0.20473078925998223,9.868619444494525,1.1100981946880033,0.13138055550547456,0.5945809884068426,2.660443289925222,1.8812174912683723,0.9406087456341862
p06_k04,0.65,2.5,19,fixed_q_0.1,0.1,9.386645601990882,1.3817433407628845,0.6133543980091183,,,,
p06_k04,0.65,2.5,19,fixed_q_0.2,0.2,10.158884799617889,0.9890736400568376,0.15888479961788882,,,,
p06_k04,0.65,2.5,19,fixed_q_0.3,0.3,10.691100388015224,0.7514982771235724,0.691100388015224,,,,
p06_k04,0.65,2.5,19,oracle_aqf,0.1790362824617545,9.977862754796892,1.0768443753177497,0.022137245203108336,,,,
p06_k04,0.65,2.5,19,estimated_aqf,0.19286473719569958,10.110836165433653,1.0121564416415187,0.11083616543365338,0.6212443734500419,2.6031348258473614,1.8406942876995316,0.9203471438497658
p07_k04,0.75,2.5,0,fixed_q_0.1,0.1,9.556365340450556,1.245083840937349,0.4436346595494438,,,,
p07_k04,0.75,2.5,0,fixed_q_0.2,0.2,10.498019139649031,0.822575808844331,0.4980191396490312,,,,
p07_k04,0.75,2.5,0,fixed_q_0.3,0.3,11.278723687713624,0.514457917068262,1.278723687713624,,,,
p07_k04,0.75,2.5,0,oracle_aqf,0.1296572489943321,9.844589285975626,1.110471591718855,0.15541071402437368,,,,
p07_k04,0.75,2.5,0,estimated_aqf,0.1385321261228444,9.955056862319486,1.0601721282330543,0.044943137680514056,0.7375759893297344,2.643675485280602,1.8693608628985503,0.9346804314492752
p07_k04,0.75,2.5,1,fixed_q_0.1,0.1,9.645293078507303,1.2435286619543506,0.35470692149269745,,,,
p07_k04,0.75,2.5,1,fixed_q_0.2,0.2,10.56063267390994,0.8309567918322628,0.5606326739099394,,,,
p07_k04,0.75,2.5,1,fixed_q_0.3,0.3,11.406258434977424,0.4895849387035487,1.406258434977424,,,,
p07_k04,0.75,2.5,1,oracle_aqf,0.1296572489943321,9.851300172401803,1.1463004334113875,0.14869982759819678,,,,
p07_k04,0.75,2.5,1,estimated_aqf,0.11625712256180004,9.778509754922744,1.1802537314259656,0.22149024507725557,0.7697292324127367,2.9766008419473353,2.1047746402265473,1.0
p07_k04,0.75,2.5,2,fixed_q_0.1,0.1,9.878076581496416,1.0759144195308414,0.12192341850358446,,,,
p07_k04,0.75,2.5,2,fixed_q_0.2,0.2,10.745803055955925,0.6978697517433562,0.7458030559559248,,,,
p07_k04,0.75,2.5,2,fixed_q_0.3,0.3,11.27997205050021,0.49311418220395375,1.2799720505002092,,,,
p07_k04,0.75,2.5,2,oracle_aqf,0.1296572489943321,10.26166605967957,0.9030938708424691,0.2616660596795697,,,,
p07_k04,0.75,2.5,2,estimated_aqf,0.1752228465321528,10.558587367627258,0.7753781647194898,0.5585873676272577,0.6748935871193856,2.3081068482415454,1.6320780040947063,0.8160390020473531
p07_k04,0.75,2.5,3,fixed_q_0.1,0.1,9.81638899966904,1.1286319190077496,0.18361100033095923,,,,
p07_k04,0.75,2.5,3,fixed_q_0.2,0.2,10.64458028536642,0.7697394317620244,0.6445802853664198,,,,
p07_k04,0.75,2.5,3,fixed_q_0.3,0.3,11.325208759373485,0.503440886998607,1.325208759373485,,,,
p07_k04,0.75,2.5,3,oracle_aqf,0.1296572489943321,10.04829047252546,1.023150136018417,0.04829047252546026,,,,
p07_k04,0.75,2.5,3,estimated_aqf,0.1605400054053675,10.25849881366368,0.93122561230054,0.2584988136636799,0.6957042182405433,2.538052259956018,1.7946739640207423,0.8973369820103712
p07_k04,0.75,2.5,4,fixed_q_0.1,0.1,9.710064878368179,1.2075878096594126,0.2899351216318209,,,,
p07_k04,0.75,2.5,4,fixed_q_0.2,0.2,10.67842150320492,0.7569954126804022,0.6784215032049197,,,,
p07_k04,0.75,2.5,4,fixed_q_0.3,0.3,11.208352464938873,0.539340130250197,1.2083524649388728,,,,
p07_k04,0.75,2.5,4,oracle_aqf,0.1296572489943321,9.953628120228302,1.0896077779216429,0.04637187977169788,,,,
p07_k04,0.75,2.5,4,estimated_aqf,0.1598481825602044,10.317222056269745,0.9189171436067906,0.3172220562697454,0.7095560882823586,2.3554447780373375,1.6655509752606434,0.8327754876303217
p07_k04,0.75,2.5,5,fixed_q_0.1,0.1,9.67731208978671,1.2178775499903045,0.3226879102132898,,,,
p07_k04,0.75,2.5,5,fixed_q_0.2,0.2,10.529722430496498,0.8328908632101013,0.5297224304964985,,,,
p07_k04,0.75,2.5,5,fixed_q_0.3,0.3,11.361539848478227,0.5050399149677604,1.3615398484782268,,,,
p07_k04,0.75,2.5,5,oracle_aqf,0.1296572489943321,10.136583337309704,1.0049533058723144,0.13658333730970362,,,,
p07_k04,0.75,2.5,5,estimated_aqf,0.13529698152265957,10.169138125124821,0.9901162965563456,0.16913812512482096,0.7513649257056336,2.553334117556056,1.8054798691588563,0.9027399345794281
p07_k04,0.75,2.5,6,fixed_q_0.1,0.1,9.657317764224887,1.2402073923782824,0.34268223577511314,,,,
